2012.08.31,4140,4050,4145,4010,10574
2012.09.03,4135,4080,4140,3990,34422
2012.09.04,4185,4135,4195,4070,46004
2012.09.05,4160,4155,4195,4090,7874
2012.09.06,4335,4195,4335,4140,37407
2012.09.07,4450,4285,4530,4285,64613
2012.09.10,4410,4450,4495,4300,8896
2012.09.11,4445,4410,4495,4410,20455
2012.09.12,4490,4445,4500,4440,14849
2012.09.13,4440,4500,4500,4420,7939
2012.09.14,4490,4385,4490,4375,14517
2012.09.17,4500,4540,4580,4415,21505
2012.09.18,4460,4500,4500,4330,9454
2012.09.19,4460,4495,4500,4320,23847
2012.09.20,4455,4460,4500,4325,30906
2012.09.21,4390,4455,4455,4300,10204
2012.09.24,4430,4350,4440,4310,28472
2012.09.25,4440,4370,4450,4300,7420
2012.09.26,4440,4430,4450,4305,16412
2012.09.27,4440,4330,4445,4330,5307
2012.09.28,4495,4440,4500,4335,21722
2012.10.02,4650,4500,4695,4500,48364
2012.10.04,4975,4650,5130,4570,73469
2012.10.05,5140,5000,5300,4990,119937
2012.10.08,5300,5170,5370,5140,115876
2012.10.09,5400,5300,5660,5300,108828
2012.10.10,5550,5270,5550,5270,67162
2012.10.11,5750,5550,5750,5550,82493
2012.10.12,5780,5750,5860,5610,96197
2012.10.15,5760,5760,5990,5660,68980
2012.10.16,5790,5750,5800,5400,101102
2012.10.17,5900,5790,6030,5720,101384
2012.10.18,5700,5900,5990,5610,46809
2012.10.19,5790,5940,5940,5600,32171
2012.10.22,6100,5900,6270,5790,86627
2012.10.23,6150,6400,6400,6010,37371
2012.10.24,6000,6010,6190,5950,35330
2012.10.25,6130,6000,6290,5950,78662
2012.10.26,6080,6130,6130,5990,31516
2012.10.29,5890,6030,6190,5820,30925
2012.10.30,6080,5770,6080,5770,38740
2012.10.31,6270,6080,6360,6080,70125
2012.11.01,6330,6270,6400,6210,95189
2012.11.02,6690,6300,6690,6300,213853
2012.11.05,6730,6800,6800,6580,110194
2012.11.06,6960,6730,7080,6720,207335
2012.11.07,7060,6960,7130,6920,77399
2012.11.08,6950,7040,7140,6700,102562
2012.11.09,7180,6960,7250,6900,153957
2012.11.12,7370,7180,7850,7170,167454
2012.11.13,7390,7500,7660,7000,120255
2012.11.14,7290,7390,7600,7160,41465
2012.11.15,7100,7250,7400,6760,115843
2012.11.16,7120,7010,7300,6920,33637
2012.11.19,7280,7100,7400,7050,84142
2012.11.20,7170,7280,7460,7110,27823
2012.11.21,7180,7170,7220,6900,107469
2012.11.22,7200,7210,7290,7010,36648
2012.11.23,7710,7300,7800,7060,230320
2012.11.26,7870,7650,8140,7520,138146
2012.11.27,7900,8100,8100,7830,31826
2012.11.28,8220,8050,8220,7540,120200
2012.11.29,9090,8310,9180,8300,202059
2012.11.30,9140,9090,9570,8840,202858
2012.12.03,9600,9140,9790,9140,116296
2012.12.04,9630,9880,9880,9190,164279
2012.12.05,9390,9650,9700,9110,216778
2012.12.06,9510,9480,9570,9140,144883
2012.12.07,9500,9560,9560,9000,151220
2012.12.10,9290,9310,9490,9150,59369
2012.12.11,9280,9170,9320,9060,116589
2012.12.12,9260,9470,9470,9130,66773
2012.12.13,9680,9900,9910,9480,225840
2012.12.14,9590,9600,9780,9500,55730
2012.12.17,9300,9600,9600,9200,91907
2012.12.18,9200,9200,9360,9050,66107
2012.12.20,9100,9300,9300,9100,46153
2012.12.21,9080,9100,9180,8710,87299
2012.12.24,9150,9130,9240,8950,38918
2012.12.26,9000,9000,9180,8950,106219
2012.12.27,6750,6060,6850,6060,129415
2012.12.28,6850,6800,6850,6680,74147
2013.01.02,6820,6980,6990,6770,71523
2013.01.03,7090,6850,7090,6730,60115
2013.01.04,7250,7120,7340,7100,71769
2013.01.07,7070,7410,7410,7070,54365
2013.01.08,6900,7070,7070,6770,90366
2013.01.09,6900,6900,7000,6780,34701
2013.01.10,6800,6900,7030,6800,27441
2013.01.11,6750,6810,6900,6700,38039
2013.01.14,6450,6750,6750,6200,141259
2013.01.15,6530,6330,6610,6330,67514
2013.01.16,6320,6600,6600,6200,92074
2013.01.17,6500,6400,6520,6300,154886
2013.01.18,6800,6630,6800,6570,86164
2013.01.21,6800,6950,6950,6760,55223
2013.01.22,6830,6950,6950,6610,52042
2013.01.23,6640,6800,6820,6600,82009
2013.01.24,6730,6640,6730,6400,64678
2013.01.25,6690,6600,6750,6480,208106
2013.01.28,6500,6650,6670,6260,110368
2013.01.29,6500,6550,6580,6320,51378
2013.01.30,6130,6540,6540,6130,90280
2013.01.31,5950,6120,6250,5750,186956
2013.02.01,6160,6090,6160,5830,55297
2013.02.04,5910,6160,6330,5910,84547
2013.02.05,5850,5820,5970,5770,48902
2013.02.06,6150,5910,6260,5910,97542
2013.02.07,6230,6150,6250,6000,64548
2013.02.08,6340,6250,6380,6160,66772
2013.02.12,6730,6500,6790,6450,308742
2013.02.13,6960,6830,7120,6830,355786
2013.02.14,7250,7050,7500,7010,775079
2013.02.15,7300,7270,7350,7060,275232
2013.02.18,7330,7250,7380,7150,218625
2013.02.19,7710,7350,7900,7260,539398
2013.02.20,7700,7710,7850,7620,216246
2013.02.21,8070,7700,8160,7580,565163
2013.02.22,8030,8100,8340,7800,598595
2013.02.25,7970,8100,8180,7860,295324
2013.02.26,8030,7970,8230,7870,310536
2013.02.27,8000,8180,8180,7900,136001
2013.02.28,8070,8100,8100,7870,263199
2013.03.04,8300,8070,8350,8000,288360
2013.03.05,8380,8260,8420,8200,145829
2013.03.06,8120,8420,8470,8060,336205
2013.03.07,7910,8060,8180,7770,312705
2013.03.08,7980,7910,8100,7820,103333
2013.03.11,7950,7980,8040,7750,124928
2013.03.12,8170,7960,8350,7960,372499
2013.03.13,8430,8180,8430,8170,275474
2013.03.14,8650,8430,8700,8220,286308
2013.03.15,8530,8710,8790,8400,283130
2013.03.18,8020,8550,8550,7910,331236
2013.03.19,8220,8100,8290,8030,114358
2013.03.20,8200,8310,8320,8060,116701
2013.03.21,7970,8210,8320,7820,215656
2013.03.22,7970,7840,8050,7760,167279
2013.03.25,8100,8010,8170,8010,130677
2013.03.26,8110,8060,8170,7950,90474
2013.03.27,8130,8200,8300,8030,244020
2013.03.28,8100,8200,8240,8070,117544
2013.03.29,8220,8100,8310,8050,181417
2013.04.01,8100,8220,8220,8060,147077
2013.04.02,8000,8100,8240,7910,230942
2013.04.03,8300,8060,8330,8060,330411
2013.04.04,8180,8300,8330,7950,272061
2013.04.05,8020,8220,8230,7860,200058
2013.04.08,7700,7960,8050,7600,179638
2013.04.09,7850,7530,7850,7400,161322
2013.04.10,8060,7890,8080,7800,132009
2013.04.11,8270,8070,8310,8060,190274
2013.04.12,8200,8350,8350,8130,158123
2013.04.15,8150,8230,8280,8090,221137
2013.04.16,8150,7900,8160,7900,203232
2013.04.17,9060,8360,9210,8360,1093616
2013.04.18,8930,9100,9230,8930,399668
2013.04.19,8260,8930,8930,8260,602157
2013.04.22,8270,8310,8470,8200,265117
2013.04.23,8170,8310,8510,8130,315845
2013.04.24,8520,8240,8520,8140,366500
2013.04.25,8330,8610,8610,8270,279010
2013.04.26,8500,8340,8570,8270,276614
2013.04.29,8880,8530,8970,8360,407668
2013.04.30,8820,8910,8910,8600,206750
2013.05.02,8650,8760,8870,8560,123593
2013.05.03,8650,8760,8760,8470,133520
2013.05.06,8400,8650,8660,8390,237540
2013.05.07,8230,8400,8500,8150,274400
2013.05.08,7980,8230,8370,7850,487548
2013.05.09,8090,8000,8090,7850,218598
2013.05.10,7800,8130,8130,7800,145104
2013.05.13,7810,7800,7980,7700,80479
2013.05.14,7410,7730,7850,6950,502980
2013.05.15,7370,7230,7480,7070,358824
2013.05.16,7940,7550,7970,7470,395248
2013.05.20,7850,7860,8040,7700,113875
2013.05.21,7940,7940,7980,7750,127436
2013.05.22,7900,7940,8040,7820,129197
2013.05.23,7820,7900,7950,7730,214515
2013.05.24,8460,7790,8470,7760,474525
2013.05.27,8680,8440,8680,8280,1220910
2013.05.28,9120,8900,9160,8600,1189850
2013.05.29,9150,9090,9190,8910,490103
2013.05.30,9100,9110,9130,8950,267315
2013.05.31,9060,9120,9250,8600,366719
2013.06.03,8750,9050,9070,8750,171771
2013.06.04,8680,8750,8890,8260,292508
2013.06.05,8610,8570,8690,8350,168153
2013.06.07,8350,8510,8510,7930,209867
2013.06.10,8010,8340,8510,8010,126986
2013.06.11,8500,8040,8500,7740,253643
2013.06.12,8480,8330,8560,8150,205652
2013.06.13,8370,8430,8430,8050,127241
2013.06.14,8060,8390,8390,7980,110973
2013.06.17,7400,8070,8070,6860,927989
2013.06.18,7850,7370,7850,6960,377374
2013.06.19,8030,7810,8060,7700,123545
2013.06.20,8030,7850,8060,7650,103634
2013.06.21,7830,7920,7950,7640,131197
2013.06.24,7690,7840,7980,7580,71414
2013.06.25,6620,7500,7600,6580,233643
2013.06.26,6950,6520,6960,6380,216570
2013.06.27,7600,6960,7600,6960,162295
2013.06.28,8000,7710,8000,7450,180109
2013.07.01,8500,8000,8630,7980,390826
2013.07.02,8450,8450,8500,8130,116806
2013.07.03,8700,8980,9040,8610,469119
2013.07.04,8100,8700,8720,7910,608764
2013.07.05,8030,8140,8290,7760,212109
2013.07.08,7750,8180,8180,6830,119987
2013.07.09,7950,7770,7950,7710,113188
2013.07.10,7650,7950,7950,7450,113598
2013.07.11,7810,7660,7860,7600,204586
2013.07.12,7710,7780,7880,7580,191379
2013.07.15,7690,7640,7720,7420,234756
2013.07.16,7610,7610,7690,7550,166498
2013.07.17,7610,7600,7830,7480,305683
2013.07.18,8100,7610,8120,7590,476587
2013.07.19,8090,8160,8370,8060,402314
2013.07.22,7760,8150,8310,7760,217448
2013.07.23,7870,7800,7940,7700,221537
2013.07.24,8500,7750,8530,7710,739716
2013.07.25,8500,8400,8610,8320,521180
2013.07.26,8500,8550,8630,8400,253730
2013.07.29,8530,8790,8990,8390,1254252
2013.07.30,8340,8540,8620,8230,528566
2013.07.31,8460,8350,8620,8240,603926
2013.08.01,8250,8510,8560,8250,340353
2013.08.02,8650,8300,8650,8290,362459
2013.08.05,8690,8690,8690,8480,301844
2013.08.06,8610,8650,8690,8430,268856
2013.08.07,8870,8540,8990,8420,603025
2013.08.08,8830,9100,9680,8830,1831674
2013.08.09,8350,8840,8840,8350,738356
2013.08.12,8400,8190,8690,8150,959701
2013.08.13,8730,8350,8770,8340,439305
2013.08.14,8670,8730,8800,8530,221793
2013.08.16,8520,8500,8610,8490,214134
2013.08.19,8280,8500,8600,8280,263205
2013.08.20,7820,8260,8440,7760,473105
2013.08.21,7730,7890,7950,7370,338473
2013.08.22,7300,7660,7710,7300,253858
2013.08.23,7600,7490,7640,7430,166308
2013.08.26,7520,7710,7790,7520,170467
2013.08.27,6920,7530,7590,6850,466934
2013.08.28,6990,6600,7040,6580,385154
2013.08.29,6900,7150,7150,6650,199157
2013.08.30,6630,6970,6970,6610,230934
2013.09.02,6630,6530,6740,6460,305289
2013.09.03,6840,6630,6930,6610,330197
2013.09.04,6680,6880,6920,6640,256237
2013.09.05,6730,6720,6840,6660,127362
2013.09.06,6810,6800,6900,6740,118898
2013.09.09,7020,6850,7040,6810,136628
2013.09.10,7210,7030,7210,7000,217213
2013.09.11,7230,7270,7270,7060,108248
2013.09.12,6990,7200,7230,6990,239616
2013.09.13,6880,7100,7100,6770,106254
2013.09.16,6640,6850,6900,6600,230859
2013.09.17,6500,6570,6680,6430,167085
2013.09.23,6600,6540,6700,6450,69589
2013.09.24,6640,6600,6670,6450,74726
2013.09.25,6740,6700,6740,6530,86076
2013.09.26,6690,6680,6800,6630,86091
2013.09.27,6690,6710,6780,6660,49492
2013.09.30,6610,6670,6700,6490,77625
2013.10.01,6400,6510,6630,6380,130286
2013.10.02,6340,6400,6550,6270,86470
2013.10.04,7000,6270,7290,5940,884998
2013.10.07,6950,7070,7080,6770,208927
2013.10.08,6720,6880,6950,6590,172961
2013.10.10,6780,6630,6930,6630,99295
2013.10.11,7000,6950,7420,6950,672282
2013.10.14,6790,7190,7190,6670,225193
2013.10.15,6860,6870,6930,6750,143351
2013.10.16,6490,6860,6920,6490,184735
2013.10.17,6050,6530,6590,6050,276215
2013.10.18,6200,6050,6340,5960,164074
2013.10.21,6160,6150,6260,6150,53421
2013.10.22,6010,6130,6230,6000,106278
2013.10.23,6000,6050,6180,5950,113816
2013.10.24,5830,5890,6090,5700,184250
2013.10.25,6050,5840,6190,5790,95694
2013.10.28,6100,6050,6140,5980,102356
2013.10.29,6380,6100,6570,6090,299619
2013.10.30,6500,6450,6690,6410,174332
2013.10.31,6350,6620,6620,6250,147959
2013.11.01,6750,6490,6770,6250,207497
2013.11.04,6840,6890,7010,6630,276451
2013.11.05,6400,6960,6960,6400,202114
2013.11.06,6100,6500,6500,6080,181979
2013.11.07,5920,5960,6150,5830,152198
2013.11.08,6110,5860,6280,5860,139106
2013.11.11,5700,6110,6180,5650,117395
2013.11.12,5880,5580,6000,5580,65108
2013.11.13,5600,5910,5980,5570,52118
2013.11.14,5810,5700,5810,5520,75704
2013.11.15,5690,5750,5890,5620,76998
2013.11.18,5530,5710,5710,5470,98208
2013.11.19,5370,5530,5580,5130,156859
2013.11.20,5170,5300,5400,5150,61661
2013.11.21,4965,5080,5140,4840,194293
2013.11.22,5020,4840,5330,4840,71508
2013.11.25,4960,5060,5160,4960,51743
2013.11.26,5280,4985,5320,4960,106309
2013.11.27,5200,5200,5350,5150,31563
2013.11.28,5310,5180,5480,5130,76360
2013.11.29,5100,5300,5350,5070,88939
2013.12.02,4895,5050,5080,4865,114502
2013.12.03,4615,4975,4975,4590,176975
2013.12.04,4555,4680,4690,4520,69578
2013.12.05,4510,4555,4580,4450,66049
2013.12.06,4580,4530,4690,4500,54886
2013.12.09,4510,4530,4620,4510,43912
2013.12.10,4215,4505,4505,4160,100699
2013.12.11,4030,4145,4255,3975,123368
2013.12.12,4035,3990,4090,3990,71282
2013.12.13,4020,4000,4105,3940,48776
2013.12.16,3965,3975,4110,3850,56409
2013.12.17,3830,3970,4075,3800,84038
2013.12.18,3895,3810,3970,3770,68144
2013.12.19,3845,3900,3940,3780,53052
2013.12.20,3975,3825,4100,3760,119238
2013.12.23,4480,4065,4480,3985,333967
2013.12.24,4500,4450,4600,4375,209837
2013.12.26,4435,4475,4660,3830,218449
2013.12.27,4670,4460,4700,4425,143163
2013.12.30,4995,4700,5040,4670,250991
2014.01.02,5000,5070,5070,4810,173924
2014.01.03,4970,5070,5070,4835,67220
2014.01.06,5130,4975,5130,4820,137823
2014.01.07,5240,5080,5240,4925,137513
2014.01.08,5130,5200,5280,4985,232062
2014.01.09,5090,5050,5180,4950,73726
2014.01.10,5000,5060,5120,4980,31306
2014.01.13,5040,4950,5090,4870,175770
2014.01.14,4980,5030,5030,4870,67683
2014.01.15,4775,5050,5100,4745,112805
2014.01.16,4750,4800,4830,4645,179896
2014.01.17,4630,4770,4800,4620,48198
2014.01.20,4370,4630,4725,4175,271743
2014.01.21,4750,4450,4830,4440,309330
2014.01.22,4500,4820,4820,4480,279887
2014.01.23,4450,4560,4570,4410,136636
2014.01.24,4380,4410,4460,4300,79755
2014.01.27,4195,4200,4290,4120,89286
2014.01.28,4220,4195,4265,4145,60987
2014.01.29,4320,4250,4370,4225,48382
2014.02.03,4350,4330,4470,4300,78211
2014.02.04,4255,4185,4335,4185,94871
2014.02.05,4185,4275,4350,4150,108188
2014.02.06,4220,4150,4255,4150,43502
2014.02.07,4440,4260,4500,4260,200804
2014.02.10,4365,4440,4500,4290,106137
2014.02.11,4410,4310,4440,4300,55928
2014.02.12,4200,4380,4410,4200,187853
2014.02.13,3940,4200,4200,3900,367037
2014.02.14,4000,3940,4030,3930,141069
2014.02.17,3950,4020,4045,3935,114290
2014.02.18,3990,3930,3990,3930,68190
2014.02.19,3940,4020,4020,3920,105127
2014.02.20,3820,3940,3940,3795,117899
2014.02.21,3860,3825,3875,3810,55353
2014.02.24,3805,3930,3930,3805,63571
2014.02.25,3685,3810,3830,3665,154276
2014.02.26,3665,3635,3760,3635,126159
2014.02.27,3650,3675,3710,3650,55344
2014.02.28,3650,3650,3685,3635,46070
2014.03.03,3575,3630,3645,3545,56156
2014.03.04,3640,3570,3670,3545,31562
2014.03.05,3675,3735,3735,3635,55302
2014.03.06,3830,3680,3835,3660,112405
2014.03.07,4155,4170,4300,3950,901405
2014.03.10,3975,4095,4145,3965,380512
2014.03.11,4240,3935,4370,3840,696140
2014.03.12,4170,4215,4220,4090,168647
2014.03.13,4195,4170,4290,4170,139272
2014.03.14,4000,4160,4240,3985,119104
2014.03.17,3775,3980,4000,3755,150450
2014.03.18,3805,3780,3850,3780,56395
2014.03.19,4100,3820,4140,3805,162809
2014.03.20,4500,4140,4700,4040,643627
2014.03.21,4495,4550,4650,4415,228332
2014.03.24,4480,4470,4580,4420,149113
2014.03.25,4210,4500,4515,4195,192883
2014.03.26,4260,4220,4320,4220,84013
2014.03.27,4220,4265,4315,4100,80499
2014.03.28,4150,4200,4235,4150,54417
2014.03.31,4305,4175,4320,4175,179980
2014.04.01,4245,4300,4340,4200,88668
2014.04.02,4370,4205,4390,4175,153774
2014.04.03,4505,4435,4680,4315,375391
2014.04.04,4525,4560,4635,4480,161434
2014.04.07,4375,4570,4570,4375,65377
2014.04.08,4370,4380,4390,4270,57293
2014.04.09,4640,4335,4960,4305,674646
2014.04.10,4600,4680,4800,4595,179829
2014.04.11,4605,4505,4750,4465,119230
2014.04.14,4990,4605,5160,4590,421480
2014.04.15,4925,5100,5170,4880,245058
2014.04.16,4905,4900,4995,4820,118243
2014.04.17,4970,4965,5100,4900,138576
2014.04.18,4860,4960,5090,4860,98372
2014.04.21,4780,4875,4910,4690,107599
2014.04.22,4735,4765,4870,4720,37119
2014.04.23,4700,4740,4880,4700,91341
2014.04.24,4590,4700,4765,4585,95018
2014.04.25,4495,4690,4690,4485,64335
2014.04.28,4380,4495,4515,4365,58170
2014.04.29,4360,4380,4485,4295,62482
2014.04.30,4425,4400,4470,4300,55527
2014.05.02,4390,4425,4450,4365,20580
2014.05.07,4140,4395,4395,4140,126335
2014.05.08,4010,4040,4090,3975,91622
2014.05.09,4080,3955,4085,3955,40960
2014.05.12,3800,4080,4080,3800,123993
2014.05.13,3940,3825,3955,3810,55295
2014.05.14,4120,3900,4220,3900,68216
2014.05.15,4200,4200,4260,4085,47212
2014.05.16,4150,4200,4250,4105,20340
2014.05.19,3845,4025,4145,3735,193865
2014.05.20,3810,3755,3950,3690,50005
2014.05.21,3930,3850,3945,3740,31081
2014.05.22,3830,3920,4005,3800,78540
2014.05.23,3795,3815,3935,3700,45609
2014.05.26,3650,3775,3830,3645,156423
2014.05.27,3710,3610,3735,3560,126900
2014.05.28,3720,3680,3775,3630,27153
2014.05.29,3715,3730,3780,3680,29414
2014.05.30,3630,3740,3790,3610,43175
2014.06.02,3460,3715,3715,3400,86104
2014.06.03,3260,3430,3490,3140,79911
2014.06.05,2775,3155,3295,2775,725924
2014.06.09,2890,2800,2970,2775,176162
2014.06.10,3060,2940,3175,2870,129798
2014.06.11,3190,3050,3195,3050,54295
2014.06.12,3240,3175,3365,3125,88270
2014.06.13,3190,3270,3415,3150,74492
2014.06.16,3255,3175,3300,3155,35333
2014.06.17,3290,3255,3355,3255,37447
2014.06.18,3270,3290,3300,3200,16000
2014.06.19,3015,3235,3280,3015,86647
2014.06.20,2930,3020,3090,2880,112335
2014.06.23,2780,3020,3020,2780,53014
2014.06.24,2730,2840,2840,2625,60182
2014.06.25,2780,2785,2865,2680,90295
2014.06.26,3195,2785,3195,2785,870596
2014.06.27,3080,3350,3465,3080,1437880
2014.06.30,3330,3075,3490,3035,743958
2014.07.01,3310,3340,3450,3225,277045
2014.07.02,3350,3310,3450,3280,190713
2014.07.03,3315,3385,3435,3260,181273
2014.07.04,3205,3320,3320,3160,162927
2014.07.07,3105,3235,3235,3055,129674
2014.07.08,3100,3105,3170,3050,126586
2014.07.09,3180,3115,3235,3085,125157
2014.07.10,3050,3220,3235,3025,107708
2014.07.11,3000,3080,3080,2975,92445
2014.07.14,2850,3035,3035,2850,122312
2014.07.15,2975,2850,2995,2850,83520
2014.07.16,2895,2950,2980,2860,52061
2014.07.17,2925,2910,2970,2865,56695
2014.07.18,2890,2880,2920,2855,59222
2014.07.21,3320,3050,3320,3050,610248
2014.07.22,3410,3500,3695,3340,1698991
2014.07.23,3315,3420,3565,3265,649174
2014.07.24,3340,3310,3385,3195,395332
2014.07.25,3420,3400,3615,3280,801292
2014.07.28,3235,3435,3445,3180,285422
2014.07.29,3145,3205,3265,3115,224745
2014.07.30,3070,3200,3200,3070,144867
2014.07.31,2895,2960,3000,2805,298339
2014.08.01,2885,2825,2985,2810,90016
2014.08.04,2980,2890,2980,2830,83573
2014.08.05,2910,3040,3040,2890,166825
2014.08.06,2895,2940,2955,2870,86773
2014.08.07,2820,2910,2960,2820,116331
2014.08.08,2825,2835,2950,2780,98062
2014.08.11,2980,2825,2985,2785,131137
2014.08.12,2990,2910,3030,2835,165251
2014.08.13,2995,2995,3135,2930,145725
2014.08.14,2995,3020,3025,2915,68553
2014.08.18,3000,3010,3050,2945,66788
2014.08.19,3450,3185,3450,3120,1704116
2014.08.20,3475,3405,3570,3360,1463954
2014.08.21,3270,3600,3780,3270,1222512
2014.08.22,3310,3400,3575,3310,593355
2014.08.25,3170,3310,3390,3125,294579
2014.08.26,3290,3150,3300,3140,202167
2014.08.27,3250,3345,3350,3190,127410
2014.08.28,3370,3240,3370,3240,180100
2014.08.29,3400,3375,3400,3285,106707
2014.09.01,3300,3430,3430,3300,106932
2014.09.02,3190,3305,3305,3120,180855
2014.09.03,3260,3190,3445,3190,314985
2014.09.04,3165,3310,3420,3145,142311
2014.09.05,3175,3170,3280,3145,73644
2014.09.11,3425,3225,3430,3215,163855
2014.09.12,3390,3400,3490,3330,131425
2014.09.15,3500,3400,3535,3340,194924
2014.09.16,3825,3480,4015,3450,1240510
2014.09.17,4030,3930,4205,3905,1356170
2014.09.18,3970,4000,4015,3850,371278
2014.09.19,3920,3970,4210,3910,643490
2014.09.22,3830,3850,3965,3830,170976
2014.09.23,3660,3815,3860,3560,287728
2014.09.24,3685,3690,3815,3605,140421
2014.09.25,4095,3700,4115,3700,573358
